customer_id,customer_name,city,region
C1046,Dishani Dugar,Amritsar,North
C532,Anvi Srinivasan,Surat,West
C3776,Samiha Sanghvi,Mumbai,West
C1462,Hazel Sundaram,Amritsar,North
C1799,Ivana Sankaran,Ahmedabad,West
C1085,Divij Tara,Patna,East
C4547,Vidur Khanna,Bangalore,South
C1393,Gokul Baral,Delhi,North
C1779,Ivan Sharaf,Surat,West
C3358,Raunak Kar,Thiruvananthapuram,South
C602,Armaan Bhalla,Chandigarh,North
C64,Aarna Sha,Surat,West
C4439,Vanya Joshi,Lucknow,North
C3005,Pari Basak,Goa,West
C830,Chirag Chaudhry,Amritsar,North
C3187,Purab Bala,Chandigarh,North
C3021,Pari Sundaram,Thiruvananthapuram,South
C1945,Jivin Sridhar,Goa,West
C3206,Purab Yohannan,Lucknow,North
C2244,Kimaya Sanghvi,Bhubaneswar,East
C1788,Ivana Bobal,Coimbatore,South
C4650,Yakshit Sidhu,Thiruvananthapuram,South
C729,Baiju Madan,Hyderabad,South
C118,Aayush Bassi,Ranchi,East
C2148,Khushi Guha,Chandigarh,North
C3171,Priyansh Kade,Bhubaneswar,East
C957,Dhanush Chand,Bangalore,South
C1345,Fateh Bakshi,Hyderabad,South
C404,Anahita Jaggi,Amritsar,North
C3650,Saira Hegde,Coimbatore,South
C761,Bhavin Chanda,Surat,West
C3476,Ritvik Dugal,Chennai,South
C4298,Trisha Raval,Kolkata,East
C1448,Hazel Deshpande,Hyderabad,South
C1647,Indrajit Ramaswamy,Bhubaneswar,East
C2831,Neysa Bassi,Hyderabad,South
C654,Ayesha Kar,Guwahati,East
C862,Damini Kumar,Delhi,North
C3904,Shamik Hayer,Guwahati,East
C2937,Nitya Kale,Kolkata,East
C3832,Seher Chacko,Jaipur,North
C1636,Indrajit Bhalla,Ranchi,East
C4817,Zeeshan Dash,Amritsar,North
C4616,Vritika Gala,Delhi,North
C3896,Shamik Acharya,Lucknow,North
C4210,Taran Sharma,Chandigarh,North
C931,Dhanuk Bhatnagar,Guwahati,East
C47,Aarav Vaidya,Mumbai,West
C3277,Rania Bir,Delhi,North
C3291,Rania Vala,Jaipur,North
C2412,Madhav Jha,Bhubaneswar,East
C2363,Lakshit Sarma,Ahmedabad,West
C573,Aradhya Sethi,Delhi,North
C3396,Reyansh Dash,Mumbai,West
C4358,Urvi Chada,Amritsar,North
C1570,Hrishita Mangal,Kolkata,East
C1261,Eshani Chopra,Guwahati,East
C954,Dhanush Agate,Amritsar,North
C1848,Jayant Kota,Chandigarh,North
C3338,Rati Mangal,Pune,West
C4020,Shray Karnik,Guwahati,East
C4642,Yakshit Garg,Hyderabad,South
C971,Dhanush Kuruvilla,Ranchi,East
C1457,Hazel Ramakrishnan,Pune,West
C4038,Siya Chakrabarti,Delhi,North
C2895,Nishith Sachar,Surat,West
C3889,Shalv Saha,Mumbai,West
C361,Amira Sibal,Bangalore,South
C1733,Ishaan Krish,Goa,West
C696,Badal Dhar,Bangalore,South
C1103,Divyansh Bhattacharyya,Amritsar,North
C2589,Miraan Bora,Kolkata,East
C2359,Lakshit Kuruvilla,Patna,East
C2832,Neysa Bhasin,Delhi,North
C1287,Eva Gopal,Patna,East
C2223,Kiara Tank,Pune,West
C4143,Tanya Banerjee,Guwahati,East
C1523,Hiran Khalsa,Delhi,North
C4317,Tushar Dutt,Bangalore,South
C224,Advika Borra,Bangalore,South
C3410,Reyansh Singh,Patna,East
C2985,Onkar Zachariah,Coimbatore,South
C4008,Shlok Venkataraman,Bangalore,South
C2354,Lakshit D’Alia,Hyderabad,South
C2015,Kaira Srinivas,Coimbatore,South
C4538,Vidur Deo,Surat,West
C544,Anya Korpal,Hyderabad,South
C3598,Saanvi Dara,Chandigarh,North
C1224,Elakshi Dugar,Jaipur,North
C2303,Lagan Iyer,Hyderabad,South
C45,Aarav Sankar,Hyderabad,South
C525,Anvi Rattan,Patna,East
C423,Anay Ghosh,Goa,West
C2021,Kanav Badal,Surat,West
C1695,Indrans Rege,Chandigarh,North
C4410,Vaibhav Dey,Pune,West
C96,Aaryahi Batta,Pune,West
C908,Devansh Buch,Chandigarh,North
C2185,Kiaan Swamy,Lucknow,North
C60,Aarna Kota,Goa,West
C806,Charvi Amble,Hyderabad,South
C3096,Piya Sami,Surat,West
C1878,Jhanvi Aggarwal,Lucknow,North
C1818,Jayan Desai,Guwahati,East
C3217,Raghav Grewal,Lucknow,North
C742,Bhamini Doshi,Delhi,North
C2396,Lavanya Tella,Chandigarh,North
C4450,Vanya Vig,Kolkata,East
C1154,Drishya Gill,Lucknow,North
C3704,Samaira Singhal,Delhi,North
C78,Aarush Doshi,Chennai,South
C1806,Ivana Vasa,Amritsar,North
C511,Anvi Bobal,Surat,West
C181,Adira Chacko,Ranchi,East
C417,Anay Chad,Chennai,South
C173,Adah Shroff,Goa,West
C3242,Ranbir Balakrishnan,Lucknow,North
C545,Anya Lala,Bhubaneswar,East
C3614,Saanvi Wali,Mumbai,West
C2469,Mamooty Balakrishnan,Patna,East
C829,Chirag Char,Chandigarh,North
C2738,Nakul Tella,Chandigarh,North
C3835,Seher Chopra,Thiruvananthapuram,South
C1861,Jayesh Bajaj,Kolkata,East
C4432,Vanya Bir,Amritsar,North
C1808,Jayan Bhakta,Pune,West
C1568,Hrishita Luthra,Kolkata,East
C3340,Rati Raju,Chandigarh,North
C824,Chirag Bail,Ranchi,East
C2192,Kiara Ahluwalia,Chandigarh,North
C3880,Shalv Dutta,Coimbatore,South
C1007,Dharmajan Setty,Bhubaneswar,East
C2405,Madhav Deo,Pune,West
C3241,Ranbir Babu,Chennai,South
C2371,Lakshit Walia,Thiruvananthapuram,South
C441,Anay Vaidya,Coimbatore,South
C1995,Kaira Acharya,Goa,West
C603,Armaan Bora,Chennai,South
C2033,Kanav Shankar,Delhi,North
C1532,Hridaan Bhatia,Jaipur,North
C25,Aarav Ahuja,Coimbatore,South
C2808,Neelofar Ray,Kolkata,East
C2923,Nitara Upadhyay,Pune,West
C818,Charvi Mallick,Lucknow,North
C1766,Ishita Vyas,Delhi,North
C3416,Rhea Cherian,Mumbai,West
C3935,Shanaya Ray,Guwahati,East
C875,Damini Vala,Kolkata,East
C2332,Lakshay Devi,Jaipur,North
C4554,Vidur Tripathi,Chandigarh,North
C289,Alia Ray,Chandigarh,North
C1413,Gokul Sawhney,Goa,West
C3577,Ryan Choudhry,Amritsar,North
C1691,Indrans Konda,Bhubaneswar,East
C1306,Faiyaz Dayal,Patna,East
C204,Advik Borde,Ranchi,East
C1441,Hazel Barman,Patna,East
C4722,Yuvaan Raman,Guwahati,East
C2987,Oorja Balakrishnan,Ranchi,East
C4566,Vihaan Chaudry,Guwahati,East
C42,Aarav Randhawa,Ahmedabad,West
C3108,Pranay Dey,Bangalore,South
C3017,Pari Saini,Ranchi,East
C626,Arnav Arya,Kolkata,East
C988,Dhanush Vyas,Bangalore,South
C4479,Vedika Borde,Pune,West
C559,Aradhya Bhandari,Thiruvananthapuram,South
C4522,Veer Dugal,Thiruvananthapuram,South
C2343,Lakshay Raj,Bhubaneswar,East
C4269,Tiya Jayaraman,Chandigarh,North
C228,Advika Dhar,Ranchi,East
C1577,Hrishita Tailor,Thiruvananthapuram,South
C3982,Shlok Dave,Goa,West
C1736,Ishaan Rege,Surat,West
C3399,Reyansh Gill,Mumbai,West
C894,Darshit Mand,Amritsar,North
C3436,Riaan Bassi,Delhi,North
C183,Adira Choudhry,Jaipur,North
C1565,Hrishita Kumar,Amritsar,North
C2690,Mohanlal Rout,Bangalore,South
C4625,Vritika Varma,Goa,West
C3237,Raghav Viswanathan,Goa,West
C4276,Tiya Sarna,Delhi,North
C2519,Manjari Agarwal,Bangalore,South
C4034,Siya Banerjee,Goa,West
C2716,Myra Rout,Kolkata,East
C1792,Ivana Hayer,Chennai,South
C4149,Tanya Kar,Ranchi,East
C4147,Tanya Gala,Guwahati,East
C3079,Piya Deshmukh,Bangalore,South
C4329,Umang Bail,Amritsar,North
C3894,Shalv Varughese,Coimbatore,South
C3513,Riya Dey,Goa,West
C4790,Zaina Soman,Chandigarh,North
C3652,Saira Kant,Jaipur,North
C124,Aayush Krish,Hyderabad,South
C705,Badal Rajan,Thiruvananthapuram,South
C3158,Prisha Lalla,Mumbai,West
C1440,Hansh Yadav,Ranchi,East
C198,Adira Sathe,Hyderabad,South
C1179,Ehsaan Dugar,Ranchi,East
C406,Anahita Manne,Mumbai,West
C3804,Sana Walia,Thiruvananthapuram,South
C4689,Yasmin Kaul,Surat,West
C1083,Divij Ray,Surat,West
C478,Anika Tata,Surat,West
C208,Advik Choudhary,Surat,West
C877,Darshit Ahluwalia,Bhubaneswar,East
C3164,Priyansh Badal,Hyderabad,South
C756,Bhavin Agate,Lucknow,North
C2009,Kaira Rajagopalan,Bhubaneswar,East
C1617,Inaaya  Doshi,Thiruvananthapuram,South
C495,Aniruddh Mangat,Bhubaneswar,East
C4542,Vidur Dutt,Patna,East
C2755,Navya Kibe,Coimbatore,South
C3104,Pranay Andra,Surat,West
C907,Devansh Borah,Guwahati,East
C1204,Ela Jain,Chennai,South
C4488,Vedika Gokhale,Mumbai,West
C1862,Jayesh Basak,Bhubaneswar,East
C2826,Nehmat Krish,Lucknow,North
C3510,Riya Dasgupta,Ahmedabad,West
C604,Armaan Chaudhry,Lucknow,North
C283,Alia Datta,Surat,West
C3293,Rania Vohra,Ahmedabad,West
C4059,Stuvan Dash,Hyderabad,South
C2744,Navya Barman,Jaipur,North
C1093,Divit Jaggi,Bangalore,South
C2215,Kiara Ratti,Ahmedabad,West
C4112,Sumer Sanghvi,Jaipur,North
C568,Aradhya Krish,Chandigarh,North
C4613,Vritika Dugal,Hyderabad,South
C1810,Jayan Bhatnagar,Chandigarh,North
C1309,Faiyaz Gour,Bangalore,South
C1203,Ela Gulati,Ranchi,East
C4752,Yuvraj  Varma,Mumbai,West
C450,Anaya Dara,Patna,East
C2460,Mahika Kumar,Pune,West
C2472,Mamooty Bir,Thiruvananthapuram,South
C1404,Gokul Kamdar,Chennai,South
C3318,Rasha Walia,Goa,West
C2002,Kaira Doctor,Ranchi,East
C3693,Samaira Krishnan,Goa,West
C3878,Shalv Bava,Guwahati,East
C739,Bhamini Deo,Chandigarh,North
C2845,Neysa Verma,Ahmedabad,West
C276,Akarsh Vora,Surat,West
C2878,Nirvi Virk,Kolkata,East
C2452,Mahika Bir,Kolkata,East
C3123,Prerak Bhandari,Bangalore,South
C138,Abram Brar,Lucknow,North
C612,Armaan Krishna,Goa,West
C4750,Yuvraj  Subramanian,Hyderabad,South
C4699,Yasmin Sathe,Kolkata,East
C3769,Samiha Kumar,Ahmedabad,West
C2618,Miraya Majumdar,Lucknow,North
C807,Charvi Bakshi,Chennai,South
C1061,Divij Bajaj,Surat,West
C310,Alisha Kar,Coimbatore,South
C1546,Hridaan Shroff,Pune,West
C252,Ahana  Sabharwal,Bangalore,South
C3112,Pranay Kohli,Goa,West
C2689,Mohanlal Ratti,Chandigarh,North
C2270,Krish Chaudry,Chennai,South
C1021,Dhruv Deo,Patna,East
C3999,Shlok Raja,Chennai,South
C1279,Eshani Vohra,Ahmedabad,West
C2291,Krish Wali,Guwahati,East
C2012,Kaira Sane,Ranchi,East
C2820,Nehmat Gill,Bhubaneswar,East
C3642,Saira Comar,Surat,West
C2627,Misha Andra,Amritsar,North
C3337,Rati Mall,Lucknow,North
C1512,Hiran Bahl,Chennai,South
C4416,Vaibhav Krishna,Ranchi,East
C1403,Gokul Kale,Delhi,North
C736,Bhamini Balakrishnan,Patna,East
C2698,Myra Baria,Chandigarh,North
C2883,Nishith Banik,Patna,East
C3866,Shaan Korpal,Patna,East
C4816,Zeeshan Das,Bhubaneswar,East
C267,Akarsh Korpal,Ranchi,East
C3594,Saanvi Bala,Kolkata,East
C610,Armaan Karan,Goa,West
C3785,Sana Borra,Amritsar,North
C1645,Indrajit Majumdar,Hyderabad,South
C924,Devansh Shukla,Patna,East
C1168,Ehsaan Andra,Ranchi,East
C3908,Shamik Rout,Amritsar,North
C1437,Hansh Thaker,Hyderabad,South
C4104,Sumer Gour,Surat,West
C16,Aaina Ramanathan,Jaipur,North
C4214,Taran Tiwari,Bangalore,South
C2404,Madhav De,Mumbai,West
C857,Damini Grover,Hyderabad,South
C4506,Vedika Sodhi,Guwahati,East
C3040,Parinaaz Ratti,Patna,East
C1259,Eshani Balay,Ranchi,East
C927,Dhanuk Aggarwal,Chennai,South
C143,Abram Gara,Hyderabad,South
C1928,Jivin Choudhry,Lucknow,North
C1458,Hazel Ratti,Chandigarh,North
C500,Aniruddh Savant,Pune,West
C4469,Vardaniya Tella,Chandigarh,North
C1376,Gatik Chahal,Bangalore,South
C3593,Saanvi Babu,Mumbai,West
C3857,Shaan Bose,Guwahati,East
C2464,Mahika Sen,Patna,East
C1189,Ehsaan Saxena,Chennai,South
C2839,Neysa Magar,Bangalore,South
C784,Bhavin Wagle,Patna,East
C1731,Ishaan Kalla,Pune,West
C22,Aaina Shukla,Chennai,South
C4489,Vedika Gola,Pune,West
C1693,Indrans Ram,Jaipur,North
C451,Anaya D’Alia,Bangalore,South
C371,Anahi Chakraborty,Delhi,North
C2468,Mahika Zacharia,Thiruvananthapuram,South
C2510,Manikya Shukla,Surat,West
C4548,Vidur Khurana,Ranchi,East
C197,Adira Mahal,Lucknow,North
C728,Baiju Lad,Ahmedabad,West
C3500,Ritvik Varma,Lucknow,North
C1967,Jiya Swaminathan,Coimbatore,South
C955,Dhanush Balay,Surat,West
C4498,Vedika Krishnan,Patna,East
C3532,Rohan Dada,Jaipur,North
C913,Devansh Kanda,Patna,East
C648,Ayesha Dhawan,Mumbai,West
C513,Anvi Din,Ahmedabad,West
C979,Dhanush Srinivasan,Ranchi,East
C2527,Manjari Doshi,Coimbatore,South
C4717,Yuvaan Grover,Bangalore,South
C2372,Lakshit Yadav,Mumbai,West
C3651,Saira Kakar,Jaipur,North
C4659,Yashvi Chandran,Jaipur,North
C4485,Vedika Dugal,Jaipur,North
C4584,Vivaan Bassi,Thiruvananthapuram,South
C622,Armaan Taneja,Jaipur,North
C1887,Jhanvi Mander,Bangalore,South
C231,Advika Kala,Guwahati,East
C2205,Kiara D’Alia,Ranchi,East
C1920,Jivin Bhandari,Surat,West
C3684,Samaira Buch,Ranchi,East
C1050,Dishani Ramaswamy,Hyderabad,South
C1560,Hrishita Dugal,Kolkata,East
C1453,Hazel Kibe,Goa,West
C1,Aaina Balasubramanian,Hyderabad,South
C3654,Saira Mangat,Ahmedabad,West
C4000,Shlok Ratta,Surat,West
C1212,Ela Tak,Guwahati,East
C3284,Rania Reddy,Mumbai,West
C1467,Heer Balan,Guwahati,East
C558,Aradhya Bava,Thiruvananthapuram,South
C2410,Madhav Jain,Goa,West
C3696,Samaira Raj,Ranchi,East
C3078,Piya Borde,Guwahati,East
C569,Aradhya Lall,Bangalore,South
C3954,Shayak Handa,Jaipur,North
C4555,Vidur Vala,Jaipur,North
C3347,Rati Sur,Amritsar,North
C3445,Riaan Garde,Mumbai,West
C1591,Hunar Krishnan,Amritsar,North
C373,Anahi Choudhry,Amritsar,North
C4713,Yuvaan Aurora,Jaipur,North
C3914,Shamik Zachariah,Thiruvananthapuram,South
C3969,Shayak Sha,Pune,West
C3709,Samaira Vala,Chennai,South
C2601,Miraan Roy,Thiruvananthapuram,South
C3019,Pari Shukla,Lucknow,North
C4581,Vihaan Saran,Delhi,North
C3617,Sahil Bandi,Ranchi,East
C2199,Kiara Chand,Patna,East
C3499,Ritvik Upadhyay,Bhubaneswar,East
C2588,Miraan Banerjee,Bangalore,South
C4308,Tushar Arya,Jaipur,North
C4589,Vivaan Dhingra,Jaipur,North
C4632,Yakshit Borde,Coimbatore,South
C3279,Rania Date,Patna,East
C247,Ahana  Deep,Chennai,South
C2668,Mishti Singh,Coimbatore,South
C686,Azad Tak,Delhi,North
C3099,Piya Saxena,Surat,West
C4311,Tushar Balay,Patna,East
C4531,Veer Mander,Chennai,South
C3183,Priyansh Som,Bhubaneswar,East
C701,Badal Maharaj,Goa,West
C1751,Ishita Gour,Goa,West
C1269,Eshani Kashyap,Coimbatore,South
C3371,Renee Borah,Chandigarh,North
C3682,Saksham Viswanathan,Bangalore,South
C196,Adira Krishna,Guwahati,East
C3411,Reyansh Toor,Mumbai,West
C1364,Fateh Rajagopal,Guwahati,East
C1412,Gokul Ramaswamy,Chennai,South
C3670,Saksham Goyal,Delhi,North
C4564,Vihaan Bora,Chennai,South
C3816,Sara Kalita,Coimbatore,South
C4675,Yasmin Bhandari,Chennai,South
C4321,Tushar Iyengar,Guwahati,East
C2292,Krish Warrior,Ranchi,East
C1768,Ishita Wali,Bangalore,South
C1388,Gatik Shan,Goa,West
C3190,Purab Chadha,Lucknow,North
C1054,Dishani Sastry,Guwahati,East
C2760,Navya Sachar,Jaipur,North
C4365,Urvi Loyal,Surat,West
C3884,Shalv Kapoor,Hyderabad,South
C4262,Tiya Balan,Coimbatore,South
C3701,Samaira Saxena,Bhubaneswar,East
C115,Aaryahi Tiwari,Patna,East
C4694,Yasmin Raval,Bhubaneswar,East
C321,Alisha Sankaran,Kolkata,East
C2358,Lakshit Korpal,Bhubaneswar,East
C3480,Ritvik Kapur,Bhubaneswar,East
C4296,Trisha Raman,Patna,East
C2773,Nayantara Goel,Ranchi,East
C3985,Shlok Dewan,Amritsar,North
C3047,Pihu Acharya,Amritsar,North
C3327,Rati Chhabra,Chandigarh,North
C2602,Miraan Sachar,Hyderabad,South
C384,Anahi Sahni,Chandigarh,North
C680,Azad Roy,Goa,West
C1001,Dharmajan Lal,Pune,West
C3783,Sana Agarwal,Amritsar,North
C636,Arnav Kurian,Chandigarh,North
C2844,Neysa Sura,Bhubaneswar,East
C3231,Raghav Ramaswamy,Guwahati,East
C2212,Kiara Krishnamurthy,Kolkata,East
C3661,Saira Vala,Amritsar,North
C3936,Shanaya Rout,Delhi,North
C2646,Misha Singh,Guwahati,East
C117,Aayush Banerjee,Goa,West
C286,Alia Raju,Guwahati,East
C4253,Tejas Kulkarni,Pune,West
C488,Aniruddh Kade,Guwahati,East
C2075,Kashvi Choudhury,Kolkata,East
C4387,Uthkarsh Kohli,Goa,West
C1250,Emir Sandhu,Lucknow,North
C2436,Madhup Kuruvilla,Bhubaneswar,East
C1735,Ishaan Manne,Chandigarh,North
C909,Devansh Dayal,Coimbatore,South
C159,Adah Bhatnagar,Jaipur,North
C1723,Ishaan Behl,Chennai,South
C4131,Taimur Jani,Chennai,South
C201,Advik Barman,Coimbatore,South
C2941,Nitya Ray,Kolkata,East
C1420,Hansh Borah,Chandigarh,North
C4511,Vedika Varma,Surat,West
C1275,Eshani Swaminathan,Lucknow,North
C1123,Diya Chakrabarti,Thiruvananthapuram,South
C1752,Ishita Guha,Bhubaneswar,East
C1380,Gatik Choudhury,Goa,West
C3278,Rania Chakraborty,Ahmedabad,West
C718,Baiju Dara,Pune,West
C1687,Indrans Dhar,Jaipur,North
C1418,Hansh Bhandari,Ranchi,East
C2335,Lakshay Kara,Bhubaneswar,East
C2871,Nirvi Manda,Bangalore,South
C1337,Farhan Mallick,Thiruvananthapuram,South
C1303,Faiyaz Chadha,Lucknow,North
C2385,Lavanya Lad,Ranchi,East
C1450,Hazel Dyal,Guwahati,East
C3400,Reyansh Goel,Bangalore,South
C411,Anahita Taneja,Chennai,South
C1199,Ela Chokshi,Pune,West
C4309,Tushar Aurora,Amritsar,North
C2314,Lagan Som,Chandigarh,North
C2000,Kaira Bhatia,Delhi,North
C334,Amani Keer,Coimbatore,South
C4634,Yakshit Chakraborty,Lucknow,North
C3522,Riya Mander,Bangalore,South
C1468,Heer Banik,Jaipur,North
C1407,Gokul Kaur,Surat,West
C796,Biju Kalita,Chennai,South
C1902,Jivika Dey,Jaipur,North
C4443,Vanya Saha,Amritsar,North
C509,Anvi Behl,Lucknow,North
C811,Charvi Desai,Surat,West
C2994,Oorja Kapoor,Ahmedabad,West
C405,Anahita Krishna,Patna,East
C2960,Ojas Srinivasan,Mumbai,West
C4026,Shray Sarma,Amritsar,North
C347,Amira Chander,Guwahati,East
C748,Bhamini Rama,Chennai,South
C2048,Kartik Chandran,Delhi,North
C2610,Miraya Edwin,Coimbatore,South
C4322,Tushar Jain,Goa,West
C3780,Samiha Tata,Chennai,South
C2986,Oorja Arora,Mumbai,West
C3461,Riaan Rattan,Pune,West
C2480,Mamooty Dube,Guwahati,East
C2490,Mamooty Raman,Coimbatore,South
C3758,Samiha Badami,Chennai,South
C2576,Mehul Kar,Surat,West
C2623,Miraya Tella,Surat,West
C3232,Raghav Rege,Hyderabad,South
C3722,Samar Kaur,Pune,West
C353,Amira Ghosh,Goa,West
C1584,Hunar Chowdhury,Chandigarh,North
C2533,Manjari Kunda,Pune,West
C1049,Dishani Rajagopal,Hyderabad,South
C1354,Fateh Edwin,Mumbai,West
C3059,Pihu Kar,Kolkata,East
C1484,Heer Raman,Ahmedabad,West
C2962,Ojas Viswanathan,Amritsar,North
C599,Armaan Aggarwal,Hyderabad,South
C4129,Taimur Doshi,Guwahati,East
C2722,Myra Wason,Amritsar,North
C2268,Krish Bhagat,Bangalore,South
C4390,Uthkarsh Lalla,Jaipur,North
C4300,Trisha Sharaf,Jaipur,North
C2058,Kartik Loyal,Goa,West
C2922,Nitara Srinivas,Hyderabad,South
C4170,Tara Jaggi,Hyderabad,South
C1047,Dishani Lad,Chandigarh,North
C3550,Romil Bala,Goa,West
C4814,Zeeshan Chad,Chennai,South
C2479,Mamooty Dewan,Hyderabad,South
C1408,Gokul Keer,Goa,West
C1479,Heer Kumar,Ahmedabad,West
C4808,Zara Swaminathan,Jaipur,North
C2914,Nitara Kibe,Surat,West
C738,Bhamini Chatterjee,Delhi,North
C2213,Kiara Kuruvilla,Chandigarh,North
C3602,Saanvi Keer,Mumbai,West
C3803,Sana Vyas,Chandigarh,North
C3606,Saanvi Samra,Thiruvananthapuram,South
C4049,Siya Mammen,Jaipur,North
C3221,Raghav Kala,Thiruvananthapuram,South
C2136,Keya Vohra,Delhi,North
C1661,Indranil Chaudhary,Bhubaneswar,East
C639,Arnav Ranganathan,Hyderabad,South
C3422,Rhea Lall,Bangalore,South
C1918,Jivin Baral,Amritsar,North
C2775,Nayantara Issac,Delhi,North
C2766,Navya Thaker,Mumbai,West
C2389,Lavanya Rajagopalan,Ahmedabad,West
C3081,Piya Hans,Pune,West
C2732,Nakul Raman,Surat,West
C1756,Ishita Kuruvilla,Chandigarh,North
C3196,Purab Khalsa,Jaipur,North
C1205,Ela Kalita,Bangalore,South
C1530,Hridaan Bera,Thiruvananthapuram,South
C1136,Diya Sachar,Hyderabad,South
C4200,Taran Khare,Mumbai,West
C2224,Kiara Vasa,Patna,East
C663,Ayesha Wable,Ahmedabad,West
C3548,Rohan Walia,Pune,West
C170,Adah Rajagopal,Goa,West
C3207,Raghav Agarwal,Guwahati,East
C3645,Saira Dora,Bhubaneswar,East
C3545,Rohan Vala,Mumbai,West
C674,Azad Khatri,Lucknow,North
C1668,Indranil Kar,Ahmedabad,West
C590,Arhaan Sagar,Surat,West
C3428,Rhea Salvi,Mumbai,West
C282,Alia Chaudhari,Chandigarh,North
C55,Aarna Dugar,Chandigarh,North
C4388,Uthkarsh Kumer,Pune,West
C2532,Manjari Konda,Patna,East
C631,Arnav Deo,Pune,West
C303,Alisha Chakrabarti,Chennai,South
C328,Amani Andra,Delhi,North
C3807,Sara Bath,Patna,East
C137,Abram Bhalla,Coimbatore,South
C69,Aarush Acharya,Lucknow,North
C1681,Indranil Toor,Lucknow,North
C2038,Kanav Talwar,Chennai,South
C772,Bhavin Krishnamurthy,Goa,West
C3836,Seher Dey,Hyderabad,South
C203,Advik Bhatnagar,Lucknow,North
C2809,Neelofar Saraf,Chandigarh,North
C2152,Khushi Rajagopal,Chennai,South
C1773,Ivan Lata,Mumbai,West
C1877,Jayesh Uppal,Guwahati,East
C4583,Vivaan Balasubramanian,Bhubaneswar,East
C3805,Sara Bail,Coimbatore,South
C2110,Kavya Rajan,Pune,West
C4719,Yuvaan Kade,Coimbatore,South
C2255,Kismat Deol,Ahmedabad,West
C1726,Ishaan Dewan,Goa,West
C3349,Rati Tank,Guwahati,East
C2719,Myra Sehgal,Pune,West
C3801,Sana Sule,Lucknow,North
C4836,Zoya Hans,Bangalore,South
C1291,Eva Rajan,Surat,West
C1894,Jhanvi Sinha,Amritsar,North
C4172,Tara Konda,Mumbai,West
C1593,Hunar Lalla,Jaipur,North
C2391,Lavanya Saxena,Chennai,South
C4740,Yuvraj  Lala,Bangalore,South
C516,Anvi Joshi,Thiruvananthapuram,South
C4669,Yashvi Sarin,Lucknow,North
C4040,Siya Chaudhari,Guwahati,East
C1908,Jivika Manne,Ahmedabad,West
C4447,Vanya Srinivasan,Chennai,South
C2657,Mishti Kata,Mumbai,West
C3403,Reyansh Mall,Guwahati,East
C3125,Prerak Butala,Goa,West
C3764,Samiha Golla,Jaipur,North
C1616,Inaaya  Dhingra,Thiruvananthapuram,South
C2678,Mohanlal Bhattacharyya,Goa,West
C789,Biju Dar,Guwahati,East
C4119,Taimur Arora,Goa,West
C3992,Shlok Kapadia,Bangalore,South
C1521,Hiran Kapur,Thiruvananthapuram,South
C3477,Ritvik Grewal,Lucknow,North
C1426,Hansh Krish,Jaipur,North
C3726,Samar Sathe,Ahmedabad,West
C4601,Vivaan Tella,Guwahati,East
C911,Devansh Hari,Surat,West
C357,Amira Kara,Bhubaneswar,East
C2695,Mohanlal Tiwari,Ranchi,East
C4701,Yasmin Sengupta,Hyderabad,South
C206,Advik Chatterjee,Surat,West
C3330,Rati Dugar,Surat,West
C4243,Tejas Borra,Mumbai,West
C1783,Ivan Varughese,Amritsar,North
C1674,Indranil Raj,Delhi,North
C3421,Rhea Kurian,Guwahati,East
C2825,Nehmat Khare,Chandigarh,North
C3029,Parinaaz Dayal,Lucknow,North
C871,Damini Sarma,Surat,West
C1427,Hansh Kurian,Bangalore,South
C775,Bhavin Ratti,Patna,East
C1585,Hunar Dara,Jaipur,North
C3315,Rasha Sur,Goa,West
C2751,Navya Kadakia,Ranchi,East
C2251,Kismat Chand,Chandigarh,North
C3669,Saksham Garg,Coimbatore,South
C2456,Mahika Ganesh,Amritsar,North
C2008,Kaira Mannan,Jaipur,North
C1019,Dhruv Chakrabarti,Surat,West
C2193,Kiara Bahl,Lucknow,North
C3928,Shanaya Kale,Goa,West
C1889,Jhanvi Rout,Surat,West
C2560,Mannat Sharma,Bhubaneswar,East
C2306,Lagan Kata,Thiruvananthapuram,South
C2407,Madhav Guha,Amritsar,North
C435,Anay Sandal,Chandigarh,North
C1465,Hazel Yogi,Guwahati,East
C3713,Samar Chadha,Bhubaneswar,East
C958,Dhanush Cheema,Hyderabad,South
C323,Alisha Sekhon,Hyderabad,South
C3490,Ritvik Sandhu,Delhi,North
C846,Chirag Sachdev,Bhubaneswar,East
C76,Aarush Chaudhry,Goa,West
C2159,Khushi Shah,Pune,West
C355,Amira Jain,Lucknow,North
C3382,Renee Sabharwal,Delhi,North
C773,Bhavin Krishnan,Jaipur,North
C2477,Mamooty Dass,Bangalore,South
C3179,Priyansh Raman,Ranchi,East
C3814,Sara Gola,Bangalore,South
C191,Adira Handa,Surat,West
C3214,Raghav D’Alia,Mumbai,West
C1295,Eva Tata,Surat,West
C1739,Ishaan Tara,Amritsar,North
C36,Aarav Gupta,Hyderabad,South
C4460,Vardaniya Dixit,Ahmedabad,West
C3543,Rohan Sama,Ranchi,East
C4121,Taimur Bala,Surat,West
C771,Bhavin Gulati,Coimbatore,South
C1821,Jayan Handa,Chandigarh,North
C501,Aniruddh Seshadri,Goa,West
C3953,Shayak Dora,Ahmedabad,West
C4162,Tanya Thakur,Ahmedabad,West
C1811,Jayan Boase,Patna,East
