customer_id,lifetime_revenue,lifetime_profit,num_orders,first_order_date,last_order_date,customer_lifetime_days,customer_name,city,region
C430,48581.1,5848.49,1,2024-12-01,2024-12-01,0,Anay Mander,Delhi,North
C4300,9843.9,2318.43,1,2024-05-27,2024-05-27,0,Trisha Sharaf,Jaipur,North
C4301,258191.0,50015.939999999995,2,2024-02-11,2024-10-08,240,Trisha Sodhi,Hyderabad,South
C4302,159230.0,12362.22,1,2024-09-29,2024-09-29,0,Trisha Solanki,Ranchi,East
C4303,4555.0,459.14,1,2024-09-27,2024-09-27,0,Trisha Srivastava,Bhubaneswar,East
C4304,54283.5,12308.11,1,2023-11-26,2023-11-26,0,Trisha Sur,Goa,West
C4305,53482.0,4786.7,1,2024-04-15,2024-04-15,0,Trisha Tiwari,Guwahati,East
C4306,26509.6,2908.25,1,2025-06-12,2025-06-12,0,Trisha Upadhyay,Delhi,North
C4307,77011.7,11400.28,1,2025-03-17,2025-03-17,0,Trisha Vyas,Pune,West
C4308,291137.75,35054.49,1,2024-02-22,2024-02-22,0,Tushar Arya,Jaipur,North
C4309,81724.8,6693.5,1,2024-05-21,2024-05-21,0,Tushar Aurora,Amritsar,North
C431,9568.4,1572.71,1,2024-10-18,2024-10-18,0,Anay Ramachandran,Amritsar,North
C4310,65015.1,9384.28,1,2025-06-05,2025-06-05,0,Tushar Bahri,Kolkata,East
C4311,191990.25,20011.68,1,2023-11-08,2023-11-08,0,Tushar Balay,Patna,East
C4312,69153.6,5670.4,1,2024-12-26,2024-12-26,0,Tushar Behl,Coimbatore,South
C4313,54048.0,12371.54,1,2025-04-15,2025-04-15,0,Tushar Dani,Bhubaneswar,East
C4314,276006.0,32604.04,2,2025-01-15,2025-08-30,227,Tushar Devan,Coimbatore,South
C4315,59411.2,6255.84,1,2024-12-31,2024-12-31,0,Tushar Dua,Amritsar,North
C4316,55797.4,8051.95,1,2024-02-21,2024-02-21,0,Tushar Dube,Bangalore,South
C4317,133446.6,27310.85,1,2024-09-01,2024-09-01,0,Tushar Dutt,Bangalore,South
C4318,46532.9,5585.85,1,2024-10-02,2024-10-02,0,Tushar Gara,Lucknow,North
C4319,46636.1,5628.13,1,2025-07-16,2025-07-16,0,Tushar Gera,Lucknow,North
C432,275084.0,17206.97,1,2025-04-18,2025-04-18,0,Anay Ramaswamy,Chennai,South
C4320,142989.0,29454.77,1,2025-07-24,2025-07-24,0,Tushar Goel,Bhubaneswar,East
C4321,14320.8,1614.98,1,2024-04-28,2024-04-28,0,Tushar Iyengar,Guwahati,East
C4322,127916.8,20455.65,1,2024-07-06,2024-07-06,0,Tushar Jain,Goa,West
C4323,121773.0,23091.99,1,2023-12-21,2023-12-21,0,Tushar Kakar,Coimbatore,South
C4324,116614.4,22352.77,1,2025-06-22,2025-06-22,0,Tushar Koshy,Ahmedabad,West
C4325,160099.2,20794.28,1,2024-10-02,2024-10-02,0,Tushar Krish,Coimbatore,South
C4326,14345.0,2600.55,1,2024-12-06,2024-12-06,0,Tushar Sachdev,Amritsar,North
C4327,196069.5,24398.52,1,2025-09-22,2025-09-22,0,Tushar Sankaran,Ahmedabad,West
C4328,7712.0,765.58,1,2023-11-22,2023-11-22,0,Tushar Thakkar,Pune,West
C4329,157221.2,11773.36,1,2024-09-03,2024-09-03,0,Umang Bail,Amritsar,North
C433,62703.9,12713.1,1,2023-11-04,2023-11-04,0,Anay Ratti,Mumbai,West
C4330,7436.6,1019.65,1,2025-03-15,2025-03-15,0,Umang Barad,Jaipur,North
C4331,17553.15,3344.4,1,2024-09-01,2024-09-01,0,Umang Bora,Guwahati,East
C4332,55455.0,2989.92,1,2024-07-27,2024-07-27,0,Umang Chahal,Chandigarh,North
C4333,73688.4,13874.29,1,2024-08-23,2024-08-23,0,Umang Dutt,Mumbai,West
C4334,958.8,168.75,1,2024-02-13,2024-02-13,0,Umang Ghose,Surat,West
C4335,33504.0,6526.84,1,2024-05-15,2024-05-15,0,Umang Gola,Mumbai,West
C4336,362.1,73.61,1,2024-04-07,2024-04-07,0,Umang Goswami,Bhubaneswar,East
C4337,220789.2,18417.03,1,2025-07-06,2025-07-06,0,Umang Gulati,Delhi,North
C4338,150564.75,34871.16,1,2024-07-21,2024-07-21,0,Umang Gupta,Delhi,North
C4339,121176.0,19344.13,1,2023-10-16,2023-10-16,0,Umang Hora,Amritsar,North
C434,4420.8,365.65,1,2024-04-02,2024-04-02,0,Anay Rau,Bhubaneswar,East
C4340,22701.2,5387.57,1,2024-05-29,2024-05-29,0,Umang Iyengar,Amritsar,North
C4341,324950.0,37182.7,1,2025-07-18,2025-07-18,0,Umang Kapadia,Kolkata,East
C4342,20064.0,1988.7,1,2025-08-02,2025-08-02,0,Umang Ramanathan,Hyderabad,South
C4343,105136.5,5406.01,1,2024-04-15,2024-04-15,0,Umang Roy,Pune,West
C4344,162547.2,36134.62,1,2024-04-26,2024-04-26,0,Umang Sachdeva,Pune,West
C4345,9413.75,563.21,1,2024-02-27,2024-02-27,0,Umang Sankar,Ranchi,East
C4346,60453.9,9287.46,1,2024-10-17,2024-10-17,0,Umang Saran,Guwahati,East
C4347,48552.0,6548.33,1,2025-04-13,2025-04-13,0,Umang Sethi,Goa,West
C4348,205776.0,38038.66,1,2024-09-06,2024-09-06,0,Umang Shanker,Lucknow,North
C4349,116766.0,14779.09,1,2023-12-07,2023-12-07,0,Umang Sood,Mumbai,West
C435,140908.5,14301.31,1,2023-11-25,2023-11-25,0,Anay Sandal,Chandigarh,North
C4350,245096.0,40659.01,1,2024-09-08,2024-09-08,0,Umang Thaman,Hyderabad,South
C4351,126383.1,24375.08,1,2024-05-10,2024-05-10,0,Umang Varghese,Ranchi,East
C4352,312445.5,68446.84,1,2023-11-08,2023-11-08,0,Umang Varty,Patna,East
C4353,47480.4,10986.33,1,2025-06-16,2025-06-16,0,Umang Virk,Coimbatore,South
C4354,158885.0,28450.38,1,2023-12-04,2023-12-04,0,Urvi Amble,Goa,West
C4355,40378.4,4711.95,1,2024-10-15,2024-10-15,0,Urvi Babu,Chennai,South
C4356,22325.0,4532.09,1,2025-03-29,2025-03-29,0,Urvi Bhavsar,Delhi,North
C4357,33328.5,7452.92,1,2024-06-10,2024-06-10,0,Urvi Chad,Chennai,South
C4358,107356.15,19253.64,2,2024-01-31,2025-09-05,583,Urvi Chada,Amritsar,North
C4359,92432.0,6688.35,1,2024-01-29,2024-01-29,0,Urvi Dayal,Bhubaneswar,East
C436,285316.0,44267.62,1,2024-09-04,2024-09-04,0,Anay Sandhu,Chandigarh,North
C4360,40658.4,6267.87,1,2024-07-06,2024-07-06,0,Urvi Ganesh,Ranchi,East
C4361,74856.2,15716.11,1,2024-06-27,2024-06-27,0,Urvi Hayre,Coimbatore,South
C4362,70446.0,9047.77,1,2024-01-02,2024-01-02,0,Urvi Kaul,Delhi,North
C4363,132605.1,24250.11,1,2023-11-05,2023-11-05,0,Urvi Khatri,Bangalore,South
C4364,60307.5,3766.9,1,2024-02-17,2024-02-17,0,Urvi Krishnan,Chandigarh,North
C4365,7311.6,1572.26,1,2025-08-01,2025-08-01,0,Urvi Loyal,Surat,West
C4366,135704.0,8332.39,1,2024-04-24,2024-04-24,0,Urvi Mammen,Delhi,North
C4367,115243.0,22369.0,1,2024-12-28,2024-12-28,0,Urvi Rout,Kolkata,East
C4368,46242.0,7892.02,1,2025-04-13,2025-04-13,0,Urvi Saraf,Goa,West
C4369,12915.25,1869.58,1,2025-08-27,2025-08-27,0,Urvi Shenoy,Pune,West
C437,318848.0,36875.17,1,2025-03-21,2025-03-21,0,Anay Sangha,Lucknow,North
C4370,7779.2,1282.53,1,2025-05-19,2025-05-19,0,Urvi Shroff,Ranchi,East
C4371,103353.6,17798.92,1,2024-09-01,2024-09-01,0,Urvi Upadhyay,Guwahati,East
C4372,2820.0,459.12,1,2025-01-10,2025-01-10,0,Urvi Varma,Surat,West
C4373,183584.7,12294.89,1,2024-03-22,2024-03-22,0,Urvi Vora,Chandigarh,North
C4374,140996.0,16605.15,2,2024-08-22,2025-07-31,343,Uthkarsh Bahl,Goa,West
C4375,320819.75,24580.16,1,2024-01-07,2024-01-07,0,Uthkarsh Bail,Bangalore,South
C4376,217788.45,11119.53,1,2024-07-24,2024-07-24,0,Uthkarsh Batta,Surat,West
C4377,79827.0,13912.03,1,2024-09-03,2024-09-03,0,Uthkarsh Bhardwaj,Bangalore,South
C4378,91206.0,17898.65,1,2024-02-19,2024-02-19,0,Uthkarsh Bhat,Chennai,South
C4379,22918.0,4916.15,1,2025-09-18,2025-09-18,0,Uthkarsh Bhatnagar,Ahmedabad,West
C438,45271.85,3147.15,1,2024-01-27,2024-01-27,0,Anay Sastry,Coimbatore,South
C4380,34996.2,8622.7,1,2024-08-29,2024-08-29,0,Uthkarsh Bora,Goa,West
C4381,59964.0,10277.19,1,2025-03-30,2025-03-30,0,Uthkarsh Chad,Chennai,South
C4382,56969.6,6060.12,1,2025-06-18,2025-06-18,0,Uthkarsh Chanda,Bangalore,South
C4383,177224.8,28913.5,2,2024-02-06,2025-03-27,415,Uthkarsh Dara,Guwahati,East
C4384,40274.7,4036.0,1,2024-10-29,2024-10-29,0,Uthkarsh Grewal,Delhi,North
C4385,147658.5,7475.99,1,2025-05-23,2025-05-23,0,Uthkarsh Jani,Jaipur,North
C4386,7782.0,1097.42,1,2025-08-18,2025-08-18,0,Uthkarsh Khosla,Thiruvananthapuram,South
C4387,272340.0,36096.65,1,2025-05-27,2025-05-27,0,Uthkarsh Kohli,Goa,West
C4388,94940.8,21060.43,1,2025-06-18,2025-06-18,0,Uthkarsh Kumer,Pune,West
C4389,61678.55,3994.0,1,2025-03-14,2025-03-14,0,Uthkarsh Lal,Ahmedabad,West
C439,155873.7,23254.14,1,2024-05-19,2024-05-19,0,Anay Sharaf,Delhi,North
C4390,6848.55,1196.98,1,2023-12-02,2023-12-02,0,Uthkarsh Lalla,Jaipur,North
C4391,59542.4,6451.26,1,2024-10-09,2024-10-09,0,Uthkarsh Madan,Bangalore,South
C4392,45834.55,5791.38,1,2025-03-04,2025-03-04,0,Uthkarsh Sankaran,Bhubaneswar,East
C4393,136601.6,16886.7,1,2023-12-16,2023-12-16,0,Uthkarsh Sen,Ahmedabad,West
C4394,165942.0,24842.49,1,2024-01-10,2024-01-10,0,Uthkarsh Shetty,Ranchi,East
C4395,80248.5,15286.74,1,2024-04-20,2024-04-20,0,Uthkarsh Solanki,Kolkata,East
C4396,9658.0,2285.31,1,2024-09-05,2024-09-05,0,Uthkarsh Soman,Ranchi,East
C4397,46245.05,3298.12,1,2025-04-07,2025-04-07,0,Uthkarsh Suresh,Guwahati,East
C4398,110268.0,18619.96,1,2024-10-17,2024-10-17,0,Uthkarsh Tara,Thiruvananthapuram,South
C4399,58614.4,9720.12,1,2025-02-20,2025-02-20,0,Uthkarsh Thakkar,Ahmedabad,West
C44,185280.0,10418.76,1,2025-08-09,2025-08-09,0,Aarav Sami,Surat,West
C440,193081.5,16436.26,1,2023-10-21,2023-10-21,0,Anay Upadhyay,Bhubaneswar,East
C4400,307660.0,17078.5,1,2024-01-17,2024-01-17,0,Uthkarsh Viswanathan,Delhi,North
C4401,171700.0,28766.76,1,2023-10-19,2023-10-19,0,Vaibhav Banik,Kolkata,East
C4402,246648.75,36963.76,1,2025-07-03,2025-07-03,0,Vaibhav Basu,Thiruvananthapuram,South
C4403,12195.0,1602.1,1,2024-05-13,2024-05-13,0,Vaibhav Bava,Delhi,North
C4404,45873.6,7741.13,1,2024-06-27,2024-06-27,0,Vaibhav Bhalla,Chandigarh,North
C4405,79478.9,14297.47,1,2024-11-30,2024-11-30,0,Vaibhav Bora,Guwahati,East
C4406,158521.75,33381.87,1,2025-08-22,2025-08-22,0,Vaibhav Borra,Patna,East
C4407,20516.8,4653.55,1,2023-11-05,2023-11-05,0,Vaibhav Buch,Kolkata,East
C4408,114382.4,16225.67,1,2025-07-15,2025-07-15,0,Vaibhav Chand,Mumbai,West
C4409,22486.0,2266.0,1,2025-06-14,2025-06-14,0,Vaibhav Chaudhari,Coimbatore,South
C441,220720.0,39863.2,1,2025-08-17,2025-08-17,0,Anay Vaidya,Coimbatore,South
C4410,16791.75,1036.5,1,2025-07-30,2025-07-30,0,Vaibhav Dey,Pune,West
C4411,269413.2,47063.23,1,2024-03-06,2024-03-06,0,Vaibhav Dhar,Bhubaneswar,East
C4412,95488.0,18486.04,1,2024-09-03,2024-09-03,0,Vaibhav Gokhale,Amritsar,North
C4413,66997.8,16083.9,1,2025-01-23,2025-01-23,0,Vaibhav Kade,Mumbai,West
C4414,83324.7,19419.55,1,2025-02-07,2025-02-07,0,Vaibhav Kannan,Chennai,South
C4415,151860.0,9477.24,1,2025-07-09,2025-07-09,0,Vaibhav Keer,Guwahati,East
C4416,33779.7,6446.48,1,2023-11-26,2023-11-26,0,Vaibhav Krishna,Ranchi,East
C4417,58760.5,13789.31,1,2023-10-30,2023-10-30,0,Vaibhav Kunda,Bhubaneswar,East
C4418,55892.8,4764.82,1,2024-09-30,2024-09-30,0,Vaibhav Lad,Goa,West
C4419,18658.0,1585.91,1,2024-11-03,2024-11-03,0,Vaibhav Manda,Guwahati,East
C442,95524.0,17963.71,1,2024-11-17,2024-11-17,0,Anay Vasa,Ranchi,East
C4420,86985.6,20603.82,1,2023-10-21,2023-10-21,0,Vaibhav Rana,Patna,East
C4421,50751.8,4972.28,1,2024-02-15,2024-02-15,0,Vaibhav Ratta,Ahmedabad,West
C4422,41459.6,9356.05,1,2024-11-13,2024-11-13,0,Vaibhav Rattan,Chennai,South
C4423,41202.9,9968.91,1,2024-07-28,2024-07-28,0,Vaibhav Sama,Bangalore,South
C4424,29466.0,2215.8,1,2025-05-26,2025-05-26,0,Vaibhav Sarraf,Surat,West
C4425,34648.8,8176.88,1,2025-05-30,2025-05-30,0,Vaibhav Sehgal,Coimbatore,South
C4426,51471.95,12268.1,1,2024-08-14,2024-08-14,0,Vaibhav Sheth,Chennai,South
C4427,11988.4,1637.8,1,2024-12-09,2024-12-09,0,Vaibhav Singhal,Bangalore,South
C4428,46040.0,4126.8,1,2025-03-25,2025-03-25,0,Vaibhav Suri,Lucknow,North
C4429,214110.0,52461.29,1,2025-08-10,2025-08-10,0,Vaibhav Viswanathan,Delhi,North
C443,35115.2,4820.48,1,2024-10-26,2024-10-26,0,Anay Warrior,Guwahati,East
C4430,225845.0,34447.83,1,2025-07-02,2025-07-02,0,Vanya Anand,Chandigarh,North
C4431,108496.0,23987.82,1,2024-01-25,2024-01-25,0,Vanya Bhavsar,Bangalore,South
C4432,290548.0,37770.26,1,2024-03-14,2024-03-14,0,Vanya Bir,Amritsar,North
C4433,276184.8,32995.21,1,2025-09-07,2025-09-07,0,Vanya Bora,Ahmedabad,West
C4434,27280.8,6486.86,1,2024-10-10,2024-10-10,0,Vanya Bose,Chandigarh,North
C4435,111048.0,10218.39,1,2024-04-23,2024-04-23,0,Vanya Choudhury,Delhi,North
C4436,213670.4,21770.49,1,2025-07-30,2025-07-30,0,Vanya Dhar,Chandigarh,North
C4437,8771.15,1189.05,1,2025-04-18,2025-04-18,0,Vanya Gade,Lucknow,North
C4438,25617.0,5013.92,1,2025-09-27,2025-09-27,0,Vanya Iyer,Hyderabad,South
C4439,81329.7,18780.74,1,2023-11-11,2023-11-11,0,Vanya Joshi,Lucknow,North
C444,14488.2,812.7,1,2025-06-01,2025-06-01,0,Anay Wason,Chennai,South
C4440,51059.2,11797.61,1,2024-08-16,2024-08-16,0,Vanya Magar,Amritsar,North
C4441,194187.6,37261.47,1,2024-03-30,2024-03-30,0,Vanya Mallick,Mumbai,West
C4442,53443.8,8011.06,1,2025-03-10,2025-03-10,0,Vanya Sachdeva,Lucknow,North
C4443,116917.5,6165.95,1,2024-12-05,2024-12-05,0,Vanya Saha,Amritsar,North
C4444,207160.8,47984.08,1,2024-05-29,2024-05-29,0,Vanya Sangha,Pune,West
C4445,115257.8,13502.63,1,2024-05-22,2024-05-22,0,Vanya Sekhon,Lucknow,North
C4446,133846.2,22113.85,1,2025-05-29,2025-05-29,0,Vanya Shan,Chandigarh,North
C4447,36825.6,5468.42,1,2024-09-10,2024-09-10,0,Vanya Srinivasan,Chennai,South
C4448,45039.0,5713.33,1,2025-08-05,2025-08-05,0,Vanya Sur,Hyderabad,South
C4449,82570.5,15016.28,1,2025-04-09,2025-04-09,0,Vanya Upadhyay,Jaipur,North
C445,206346.0,27708.9,1,2025-04-11,2025-04-11,0,Anaya Banik,Thiruvananthapuram,South
C4450,77527.0,7657.0,1,2025-04-06,2025-04-06,0,Vanya Vig,Kolkata,East
C4451,215235.0,52434.28,1,2024-10-26,2024-10-26,0,Vanya Vohra,Bangalore,South
C4452,37144.05,3705.77,1,2024-05-27,2024-05-27,0,Vardaniya Barad,Ranchi,East
C4453,87327.0,11099.97,1,2025-08-07,2025-08-07,0,Vardaniya Bhagat,Pune,West
C4454,176979.0,25699.24,1,2024-03-19,2024-03-19,0,Vardaniya Bhalla,Mumbai,West
C4455,229340.0,28515.03,1,2025-07-15,2025-07-15,0,Vardaniya Borra,Guwahati,East
C4456,88529.4,14351.56,1,2025-04-12,2025-04-12,0,Vardaniya Chakrabarti,Chennai,South
C4457,49766.4,9434.99,1,2023-12-20,2023-12-20,0,Vardaniya Chaudhari,Patna,East
C4458,12509.45,2311.81,1,2024-02-18,2024-02-18,0,Vardaniya Date,Goa,West
C4459,2252.0,338.47,1,2025-09-07,2025-09-07,0,Vardaniya Dave,Lucknow,North
C446,158449.5,14340.06,1,2025-03-10,2025-03-10,0,Anaya Bhasin,Ranchi,East
C4460,51606.85,8692.8,1,2023-10-11,2023-10-11,0,Vardaniya Dixit,Ahmedabad,West
C4461,35866.4,3599.51,1,2024-10-06,2024-10-06,0,Vardaniya Hegde,Ranchi,East
C4462,171219.75,23722.84,1,2025-04-06,2025-04-06,0,Vardaniya Jayaraman,Pune,West
C4463,76065.0,9816.0,1,2024-04-05,2024-04-05,0,Vardaniya Kale,Patna,East
C4464,105576.8,13192.73,1,2025-07-27,2025-07-27,0,Vardaniya Mandal,Pune,West
C4465,299560.0,30319.01,1,2025-01-20,2025-01-20,0,Vardaniya Master,Jaipur,North
C4466,92796.0,10050.59,1,2025-05-07,2025-05-07,0,Vardaniya Ramachandran,Chennai,South
C4467,33337.85,2238.25,1,2024-04-07,2024-04-07,0,Vardaniya Ramaswamy,Patna,East
C4468,33091.2,2875.01,1,2024-08-17,2024-08-17,0,Vardaniya Sethi,Guwahati,East
C4469,339844.5,82804.05,1,2024-09-06,2024-09-06,0,Vardaniya Tella,Chandigarh,North
C447,47825.0,3407.88,1,2024-09-01,2024-09-01,0,Anaya Chahal,Ranchi,East
C4470,56899.2,10231.06,1,2024-04-14,2024-04-14,0,Vardaniya Tripathi,Guwahati,East
C4471,79166.0,16368.63,1,2025-09-05,2025-09-05,0,Vardaniya Vala,Surat,West
C4472,93286.65,12989.25,1,2025-08-23,2025-08-23,0,Vardaniya Verma,Chennai,South
C4473,50750.1,5886.11,1,2024-03-29,2024-03-29,0,Vardaniya Vora,Surat,West
C4474,295950.0,41811.64,1,2025-08-30,2025-08-30,0,Vedika Arora,Kolkata,East
C4475,133235.6,32120.29,1,2023-11-08,2023-11-08,0,Vedika Atwal,Chandigarh,North
C4476,27211.2,5656.69,1,2023-10-28,2023-10-28,0,Vedika Bawa,Surat,West
C4477,147168.3,36464.82,1,2025-06-05,2025-06-05,0,Vedika Biswas,Chennai,South
C4478,60490.25,4870.39,1,2024-05-04,2024-05-04,0,Vedika Borah,Kolkata,East
C4479,199108.6,20194.78,1,2025-02-05,2025-02-05,0,Vedika Borde,Pune,West
C448,73508.0,17559.15,1,2024-09-08,2024-09-08,0,Anaya Char,Patna,East
C4480,12262.1,2482.72,1,2024-06-24,2024-06-24,0,Vedika Chokshi,Kolkata,East
C4481,204393.6,20085.01,1,2023-11-13,2023-11-13,0,Vedika Dara,Ahmedabad,West
C4482,83078.4,14421.83,1,2025-07-08,2025-07-08,0,Vedika Dasgupta,Amritsar,North
C4483,100082.4,6031.48,1,2024-09-23,2024-09-23,0,Vedika Dave,Thiruvananthapuram,South
C4484,1608.0,400.6,1,2024-09-17,2024-09-17,0,Vedika Desai,Kolkata,East
C4485,15640.0,3775.05,1,2024-04-04,2024-04-04,0,Vedika Dugal,Jaipur,North
C4486,45625.5,8977.77,1,2025-07-22,2025-07-22,0,Vedika Gala,Surat,West
C4487,228723.0,23543.12,1,2024-06-06,2024-06-06,0,Vedika Ganguly,Ranchi,East
C4488,96524.0,20917.19,1,2025-01-16,2025-01-16,0,Vedika Gokhale,Mumbai,West
C4489,174042.0,26545.6,1,2023-12-13,2023-12-13,0,Vedika Gola,Pune,West
C449,265684.0,33071.17,1,2024-02-22,2024-02-22,0,Anaya Chaudhari,Ranchi,East
C4490,144976.0,19542.8,1,2025-04-06,2025-04-06,0,Vedika Grewal,Patna,East
C4491,237402.0,20381.66,1,2024-12-14,2024-12-14,0,Vedika Hans,Patna,East
C4492,7900.2,1120.68,1,2023-11-30,2023-11-30,0,Vedika Hegde,Bangalore,South
C4493,21175.5,3963.23,1,2024-01-24,2024-01-24,0,Vedika Jain,Jaipur,North
C4494,50884.8,4667.31,1,2025-08-01,2025-08-01,0,Vedika Jha,Bangalore,South
C4495,127828.2,22607.99,1,2024-08-31,2024-08-31,0,Vedika Johal,Delhi,North
C4496,128592.0,25750.65,1,2025-05-21,2025-05-21,0,Vedika Kaur,Delhi,North
C4497,93979.2,17449.47,1,2024-03-04,2024-03-04,0,Vedika Khalsa,Jaipur,North
C4498,18400.0,970.7,1,2024-07-10,2024-07-10,0,Vedika Krishnan,Patna,East
C4499,56925.0,6072.3,1,2024-07-21,2024-07-21,0,Vedika Lalla,Kolkata,East
C45,111720.6,5915.45,1,2023-10-10,2023-10-10,0,Aarav Sankar,Hyderabad,South
C450,16150.95,3687.17,1,2024-05-01,2024-05-01,0,Anaya Dara,Patna,East
C4500,12200.4,1992.0,1,2025-03-23,2025-03-23,0,Vedika Magar,Thiruvananthapuram,South
C4501,2982.4,712.76,1,2025-09-17,2025-09-17,0,Vedika Mane,Amritsar,North
C4502,32504.0,6391.65,1,2024-08-19,2024-08-19,0,Vedika Mani,Goa,West
C4503,39523.3,4002.98,1,2024-01-02,2024-01-02,0,Vedika Ramachandran,Chennai,South
C4504,87415.2,6313.56,1,2025-05-14,2025-05-14,0,Vedika Sane,Bhubaneswar,East
C4505,74308.0,9828.04,1,2025-08-31,2025-08-31,0,Vedika Shetty,Chennai,South
C4506,111308.4,6913.52,1,2023-10-13,2023-10-13,0,Vedika Sodhi,Guwahati,East
C4507,147312.0,31263.35,1,2024-03-04,2024-03-04,0,Vedika Sridhar,Ranchi,East
C4508,10030.0,1721.21,1,2023-11-12,2023-11-12,0,Vedika Suri,Patna,East
C4509,136688.4,26268.67,1,2024-08-28,2024-08-28,0,Vedika Tank,Lucknow,North
C451,29541.75,6396.94,1,2024-05-06,2024-05-06,0,Anaya D’Alia,Bangalore,South
C4510,171900.9,40093.57,1,2024-11-27,2024-11-27,0,Vedika Thakur,Bhubaneswar,East
C4511,203352.0,10664.02,1,2025-04-23,2025-04-23,0,Vedika Varma,Surat,West
C4512,174587.2,23684.63,1,2024-02-09,2024-02-09,0,Vedika Wagle,Chennai,South
C4513,104787.2,15070.65,1,2024-08-03,2024-08-03,0,Vedika Yadav,Ranchi,East
C4514,149832.0,18752.59,1,2024-08-30,2024-08-30,0,Veer Babu,Ahmedabad,West
C4515,12556.15,3052.31,1,2024-04-13,2024-04-13,0,Veer Barad,Coimbatore,South
C4516,9828.0,879.17,1,2024-09-28,2024-09-28,0,Veer Bassi,Goa,West
C4517,337454.25,69191.11,1,2025-06-10,2025-06-10,0,Veer Basu,Amritsar,North
C4518,89572.0,10310.84,1,2024-11-29,2024-11-29,0,Veer Bhakta,Delhi,North
C4519,233452.1,17145.71,2,2025-03-19,2025-05-26,68,Veer Bhardwaj,Coimbatore,South
C452,56186.0,12413.3,1,2025-09-15,2025-09-15,0,Anaya Goyal,Kolkata,East
C4520,55533.0,10283.24,1,2025-07-26,2025-07-26,0,Veer Bora,Chandigarh,North
C4521,314969.5,72833.40000000001,2,2024-02-08,2024-08-02,176,Veer Dara,Mumbai,West
C4522,263434.5,53823.6,1,2023-11-17,2023-11-17,0,Veer Dugal,Thiruvananthapuram,South
C4523,9435.6,1980.41,1,2025-06-10,2025-06-10,0,Veer Dugar,Ranchi,East
C4524,161514.0,11816.56,1,2024-01-20,2024-01-20,0,Veer D’Alia,Amritsar,North
C4525,157272.0,9403.17,1,2025-01-05,2025-01-05,0,Veer Edwin,Mumbai,West
C4526,44528.8,7784.21,1,2025-09-06,2025-09-06,0,Veer Ghosh,Ahmedabad,West
C4527,123705.6,15183.16,1,2024-07-19,2024-07-19,0,Veer Goel,Bhubaneswar,East
C4528,177102.6,22802.49,1,2024-08-12,2024-08-12,0,Veer Hari,Guwahati,East
C4529,25776.0,4745.84,1,2024-09-24,2024-09-24,0,Veer Kohli,Bhubaneswar,East
C453,15175.8,2398.05,1,2025-02-21,2025-02-21,0,Anaya Hegde,Mumbai,West
C4530,143985.75,21968.41,1,2025-03-08,2025-03-08,0,Veer Luthra,Jaipur,North
C4531,1384.2,280.89,1,2024-05-05,2024-05-05,0,Veer Mander,Chennai,South
C4532,76948.2,11587.92,1,2024-03-04,2024-03-04,0,Veer Rout,Coimbatore,South
C4533,1536.8,223.69,1,2024-12-05,2024-12-05,0,Veer Sharaf,Ahmedabad,West
C4534,71349.0,15172.76,1,2024-01-22,2024-01-22,0,Veer Sood,Chandigarh,North
C4535,117605.0,22118.89,1,2023-12-22,2023-12-22,0,Veer Sule,Delhi,North
C4536,9722.0,2292.47,1,2024-01-05,2024-01-05,0,Vidur Bahl,Pune,West
C4537,33039.1,6916.9,1,2025-09-28,2025-09-28,0,Vidur Dani,Goa,West
C4538,81193.6,19540.16,1,2023-11-04,2023-11-04,0,Vidur Deo,Surat,West
C4539,84068.0,11855.58,1,2025-03-14,2025-03-14,0,Vidur Deol,Lucknow,North
C454,55803.35,6949.43,1,2024-01-10,2024-01-10,0,Anaya Khatri,Kolkata,East
C4540,38307.8,4196.91,1,2024-01-17,2024-01-17,0,Vidur Din,Guwahati,East
C4541,79574.4,6280.86,1,2025-06-20,2025-06-20,0,Vidur Dora,Bangalore,South
C4542,58288.0,10179.74,1,2025-07-16,2025-07-16,0,Vidur Dutt,Patna,East
C4543,263075.0,30507.31,1,2024-06-15,2024-06-15,0,Vidur Dutta,Jaipur,North
C4544,287884.2,27464.79,1,2023-11-14,2023-11-14,0,Vidur Gandhi,Goa,West
C4545,335577.1,28917.06,2,2025-07-30,2025-09-28,60,Vidur Hans,Surat,West
C4546,85618.8,10020.43,1,2025-01-18,2025-01-18,0,Vidur Hari,Mumbai,West
C4547,15786.2,3123.61,1,2024-11-16,2024-11-16,0,Vidur Khanna,Bangalore,South
C4548,43391.2,9542.63,1,2025-03-31,2025-03-31,0,Vidur Khurana,Ranchi,East
C4549,7636.8,1172.75,1,2025-03-22,2025-03-22,0,Vidur Mallick,Hyderabad,South
C455,75023.4,7928.62,1,2023-11-12,2023-11-12,0,Anaya Krish,Surat,West
C4550,10715.2,861.74,1,2025-06-23,2025-06-23,0,Vidur Mannan,Guwahati,East
C4551,161215.2,31723.28,1,2024-09-01,2024-09-01,0,Vidur Sanghvi,Pune,West
C4552,79611.9,8137.53,1,2025-06-30,2025-06-30,0,Vidur Sharaf,Patna,East
C4553,230499.2,34283.79,1,2024-10-15,2024-10-15,0,Vidur Suri,Pune,West
C4554,57235.6,10384.91,1,2024-05-24,2024-05-24,0,Vidur Tripathi,Chandigarh,North
